Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
DG,11/5/2020 16:00,1604592000,13.1,13.1,13.1,13.1,,3.4,25,1.15,,8,8,12,12,12.5
DG,11/5/2020 17:00,1604595600,10.6,11.85,12.87272727,13.09977295,,3.2,34,0.34,,7.5,7.5,10,10.5,11
DG,11/5/2020 18:00,1604599200,9.6,10.725,12.57520661,13.09924891,,3.7,39,0,,7.5,7.5,9.5,10.5,11
DG,11/5/2020 19:00,1604602800,8.5,9.6125,12.20473328,13.09835529,,4.2,43,,,7.5,7,9,10.5,11
DG,11/5/2020 20:00,1604606400,8.1,8.85625,11.83157571,13.09708978,,3.5,42,,,7,7,9,10.5,11
DG,11/5/2020 21:00,1604610000,7.8,8.328125,11.46506883,13.09545939,,3,44,,,7,6.5,9,10.5,11
DG,11/5/2020 22:00,1604613600,7.1,7.7140625,11.06824439,13.0934342,,3.4,48,,,6.5,6.5,9,10,11
DG,11/5/2020 23:00,1604617200,7.4,7.55703125,10.73476763,13.09107789,,3.4,44,,,6.5,6,9,10,11
DG,11/6/2020 0:00,1604620800,6.9,7.228515625,10.38615239,13.08837566,,1.5,47,,,6.5,6,9,10,11
DG,11/6/2020 1:00,1604624400,7.3,7.264257813,10.10559308,13.08539586,,2.4,41,,,6.5,6,9,10,11
DG,11/6/2020 2:00,1604628000,7.4,7.332128906,9.859630073,13.08217332,,1.9,39,,,6.5,6,9,10,11
DG,11/6/2020 3:00,1604631600,7.4,7.366064453,9.636027339,13.07873061,,3.6,39,,,6,6,9,10,11
DG,11/6/2020 4:00,1604635200,7,7.183032227,9.39638849,13.07505195,,1.1,41,,,6,5.5,9,10,11
DG,11/6/2020 5:00,1604638800,6.4,6.791516113,9.123989537,13.07110483,,1.7,44,,,6,5.5,9,10,11
DG,11/6/2020 6:00,1604642400,6.3,6.545758057,8.867263215,13.06690519,,1.4,45,,,6,5.5,9,10,11
DG,11/6/2020 7:00,1604646000,5.4,5.972879028,8.552057468,13.06239485,,0.9,50,0,,6,5.5,9,10,11
DG,11/6/2020 8:00,1604649600,5.9,5.936439514,8.310961335,13.05764817,,1.1,50,0.05,,6,5.5,9,10,11
DG,11/6/2020 9:00,1604653200,8,6.968219757,8.282692123,13.05287798,,0.9,42,0.45,,6,5.5,9,10,11
DG,11/6/2020 10:00,1604656800,10.6,8.784109879,8.493356475,13.04832302,,2.5,30,0.89,,6,5.5,9,10,11
DG,11/6/2020 11:00,1604660400,12.1,10.44205494,8.821233159,13.04410015,,4.7,26,1.46,,6.5,6,9,10,11
DG,11/6/2020 12:00,1604664000,13.5,11.97102747,9.246575599,13.04030642,,6.2,19,1.87,,7,6.5,9,10,11
DG,11/6/2020 13:00,1604667600,14.1,13.03551373,9.687795999,13.03695726,,4.5,24,2.43,,7.5,7.5,9,10,11
DG,11/6/2020 14:00,1604671200,13.8,13.41775687,10.06163273,13.0339849,,4.2,36,2.17,,8.5,8,9,10,11
DG,11/6/2020 15:00,1604674800,12.8,13.10887843,10.31057521,13.03126422,,5.9,38,1.72,,9,9,9,10,11
DG,11/6/2020 16:00,1604678400,11.8,12.45443922,10.44597746,13.02868151,,4.9,59,0.91,,9.5,9.5,9,10,11
DG,11/6/2020 17:00,1604682000,10.6,11.52721961,10.45997951,13.02611538,,4.8,67,0.37,,9.5,9.5,9,10,11
DG,11/6/2020 18:00,1604685600,10.1,10.8136098,10.4272541,13.02351911,,7,77,0.01,,9.5,9.5,9,10,11
DG,11/6/2020 19:00,1604689200,10,10.4068049,10.38841282,13.02088664,,6.3,83,,,9.5,9,9,10,11
DG,11/6/2020 20:00,1604692800,10,10.20340245,10.35310256,13.01822152,,5.9,85,,,9.5,9,9,10,11
DG,11/6/2020 21:00,1604696400,10,10.10170123,10.32100233,13.01552699,,4.2,84,,,9,9,9,10,10.5
DG,11/6/2020 22:00,1604700000,9.8,9.950850613,10.27363848,13.01278784,,4.4,85,,,9,9,9,10,10.5
DG,11/6/2020 23:00,1604703600,9.8,9.875425306,10.23058044,13.01000842,,4.3,84,,,9,8.5,9,10,10.5
DG,11/7/2020 0:00,1604707200,9.8,9.837712653,10.19143676,13.00719266,,5.7,85,,,9,8.5,9,10,10.5
DG,11/7/2020 1:00,1604710800,9.8,9.818856327,10.1558516,13.00434417,,6.6,84,,,8.5,8.5,9,10,10.5
DG,11/7/2020 2:00,1604714400,9.6,9.709428163,10.10531964,13.00144804,,5.4,85,,,8.5,8.5,9,10,10.5
DG,11/7/2020 3:00,1604718000,9.8,9.754714082,10.07756331,12.99852707,,7,85,,,8.5,8,9,10,10.5
DG,11/7/2020 4:00,1604721600,10.1,9.927357041,10.07960301,12.99561107,,7,85,,,8.5,8,9,10,10.5
DG,11/7/2020 5:00,1604725200,9.8,9.86367852,10.05418455,12.99267258,,7.1,84,,,8.5,8,9,10,10.5
DG,11/7/2020 6:00,1604728800,9.8,9.83183926,10.03107686,12.98971394,,7.1,83,,,8.5,8,9,10,10.5
DG,11/7/2020 7:00,1604732400,10.1,9.96591963,10.0373426,12.98676452,,8.8,84,0,,8.5,8,9,10,10.5
DG,11/7/2020 8:00,1604736000,10.3,10.13295982,10.06122055,12.9838419,,8.6,81,0.13,,8,8,9,10,10.5
DG,11/7/2020 9:00,1604739600,11.1,10.61647991,10.15565504,12.98101654,0,7.9,74,0.65,,8,8,9,10,10.5
DG,11/7/2020 10:00,1604743200,11.6,11.10823995,10.28695913,12.97832517,,10.5,69,1.39,,8,8,9,10,10.5
DG,11/7/2020 11:00,1604746800,12.5,11.80411998,10.48814466,12.97583748,,9.3,64,1.89,,8.5,8,9.5,10,10.5
DG,11/7/2020 12:00,1604750400,13.3,12.55205999,10.74376788,12.97360764,,9.4,57,2.21,,9,8.5,9.5,10,10.5
DG,11/7/2020 13:00,1604754000,13.3,12.92602999,10.97615262,12.97161218,,8.9,53,2.23,,9.5,9.5,9.5,10,10.5
DG,11/7/2020 14:00,1604757600,13.6,13.263015,11.2146842,12.96985701,,8.9,45,2.01,,10,10,9.5,10,10.5
DG,11/7/2020 15:00,1604761200,13.1,13.1815075,11.38607654,12.96827481,,9.3,42,1.54,,10.5,10.5,9.5,10,10.5
DG,11/7/2020 16:00,1604764800,12.8,12.99075375,11.51461504,12.9668226,,5.5,41,0.99,,11,10.5,9.5,10,10.5
DG,11/7/2020 17:00,1604768400,11.2,12.09537687,11.48601367,12.96534327,,7.7,38,0.33,,11,11,9.5,10,10.5
DG,11/7/2020 18:00,1604772000,10.1,11.09768844,11.36001243,12.96373954,,8.6,45,0.01,,10.5,10.5,9.5,10,10.5
DG,11/7/2020 19:00,1604775600,9.4,10.24884422,11.18182948,12.96195941,,8.4,44,,,10.5,10,9.5,10,10.5
DG,11/7/2020 20:00,1604779200,8.8,9.524422109,10.96529953,12.95996475,,8.5,52,,,10,9.5,9.5,10,10.5
DG,11/7/2020 21:00,1604782800,8.3,8.912211055,10.72299957,12.95773002,,9.4,54,,,9.5,9,9.5,10,10.5
DG,11/7/2020 22:00,1604786400,7.7,8.306105527,10.44818143,12.95522298,,7.9,48,,,9,9,9.5,10,10.5
DG,11/7/2020 23:00,1604790000,7.4,7.853052764,10.17107403,12.95244161,,8,49,,,9,8.5,9.5,10,10.5
DG,11/8/2020 0:00,1604793600,6.9,7.376526382,9.873703659,12.94936595,,7.5,60,,,8.5,8,9.5,10,10.5
DG,11/8/2020 1:00,1604797200,6.5,6.938263191,9.567003327,12.94598696,,6.3,70,,,8,8,9.5,10,10.5
DG,11/8/2020 2:00,1604800800,6.3,6.619131595,9.270003024,12.94231465,,4.4,75,,,8,7.5,9.5,10,10.5
DG,11/8/2020 3:00,1604804400,5.9,6.259565798,8.963639113,12.93833995,,4,75,,,7.5,7.5,9.5,10,10.5
DG,11/8/2020 4:00,1604808000,5.5,5.879782899,8.64876283,12.93405466,,4.1,75,,,7.5,7,9.5,10,10.5
DG,11/8/2020 5:00,1604811600,5.5,5.689891449,8.362511663,12.92948768,,4.8,68,,,7,7,9.5,10,10.5
DG,11/8/2020 6:00,1604815200,5.5,5.594945725,8.10228333,12.9246653,,5.1,66,,,7,6.5,9.5,10.5,10.5
DG,11/8/2020 7:00,1604818800,5.5,5.547472862,7.865712119,12.9196114,,5.9,71,0,,6.5,6.5,9.5,10.5,10.5
DG,11/8/2020 8:00,1604822400,5.9,5.723736431,7.687011017,12.91438403,,6.1,73,0.16,,6.5,6,9.5,10.5,11
DG,11/8/2020 9:00,1604826000,7.2,6.461868216,7.642737288,12.90911765,,5.8,66,0.73,,6.5,6,9.5,10.5,10.5
DG,11/8/2020 10:00,1604829600,8.3,7.380934108,7.702488444,12.90391622,,6.1,51,1.47,,6.5,6,9.5,10.5,10.5
DG,11/8/2020 11:00,1604833200,9.3,8.340467054,7.847716767,12.89886507,,5.8,33,2,,6.5,6,9.5,10.5,11
DG,11/8/2020 12:00,1604836800,10.2,9.270233527,8.061560697,12.8940326,,5.1,23,2.29,,7,7,9.5,10.5,11
DG,11/8/2020 13:00,1604840400,9.8,9.535116763,8.219600634,12.88936284,,3.8,19,2.36,,8,8,9.5,10.5,11
DG,11/8/2020 14:00,1604844000,10.1,9.817558382,8.390546031,12.88486852,,5.2,11,2.17,,9,8.5,9.5,10.5,11
DG,11/8/2020 15:00,1604847600,9.3,9.558779191,8.473223664,12.88046128,,5.6,13,1.77,,9.5,9.5,9.5,10.5,11
DG,11/8/2020 16:00,1604851200,8.1,8.829389595,8.43929424,12.87602455,,4.7,16,1.14,,10,10,9.5,10.5,11
DG,11/8/2020 17:00,1604854800,6,7.414694798,8.217540218,12.87137072,,5.2,15,0.41,,10,10,9.5,10.5,11
DG,11/8/2020 18:00,1604858400,4.3,5.857347399,7.861400199,12.86636575,,4.6,15,0.01,,10,9.5,9.5,10.5,11
DG,11/8/2020 19:00,1604862000,3,4.428673699,7.419454726,12.86092428,,2.2,15,,,9.5,9,9.5,10.5,11
DG,11/8/2020 20:00,1604865600,2.4,3.41433685,6.96314066,12.85503239,,1.9,16,,,9,8.5,9.5,10.5,11
DG,11/8/2020 21:00,1604869200,1.7,2.557168425,6.484673327,12.84866839,,5.4,16,,,8.5,8,9.5,10.5,11
DG,11/8/2020 22:00,1604872800,0.8,1.678584212,5.967884843,12.84179449,,2.9,17,,,7.5,7.5,9.5,10.5,11
DG,11/8/2020 23:00,1604876400,0,0.839292106,5.425349857,12.83438545,,3.7,21,,,7,7,9.5,10.5,11
DG,11/9/2020 0:00,1604880000,-1.4,-0.280353947,4.804863507,12.82636395,,1,28,,,7,6.5,9.5,10.5,11
DG,11/9/2020 1:00,1604883600,-2.9,-1.590176973,4.10442137,12.81765072,,1,38,,,6.5,6,9.5,10.5,11
DG,11/9/2020 2:00,1604887200,-2.5,-2.045088487,3.504019427,12.80834639,,2.3,42,,,6,5.5,9.5,10.5,11
DG,11/9/2020 3:00,1604890800,-3.3,-2.672544243,2.885472206,12.79843343,,0.7,48,,,5.5,5.5,9.5,10.5,11
DG,11/9/2020 4:00,1604894400,-5.1,-3.886272122,2.159520188,12.78780515,,1.2,59,,,5.5,5,9.5,10.5,11
DG,11/9/2020 5:00,1604898000,-3.6,-3.743136061,1.635927443,12.77666441,,3.2,51,,,5,4.5,9.5,10.5,11
DG,11/9/2020 6:00,1604901600,-4.8,-4.27156803,1.05084313,12.7649503,,1.6,55,,,5,4.5,9.5,10.5,11
DG,11/9/2020 7:00,1604905200,-5.9,-5.085784015,0.4189483,12.75261663,,1.7,62,0,,4.5,4,9.5,10.5,11
DG,11/9/2020 8:00,1604908800,-3.1,-4.092892008,0.099043909,12.7399757,,3,51,0.2,,4.5,4,9.5,10.5,11
DG,11/9/2020 9:00,1604912400,-0.9,-2.496446004,0.008221736,12.72725667,,4.5,36,0.76,,4.5,4,9.5,10.5,11
DG,11/9/2020 10:00,1604916000,1.8,-0.348223002,0.171110669,12.71471306,,5.3,24,1.58,,4,3.5,9.5,10.5,11
DG,11/9/2020 11:00,1604919600,3.2,1.425888499,0.446464244,12.70245707,,5.2,20,2.06,,4,3.5,9.5,10.5,11
DG,11/9/2020 12:00,1604923200,4.5,2.96294425,0.814967495,12.69058146,,6.3,19,2.34,,4,3.5,9.5,10.5,11
DG,11/9/2020 13:00,1604926800,5.4,4.181472125,1.231788632,12.67913411,,5.2,20,2.37,,5,4.5,9.5,10.5,11
DG,11/9/2020 14:00,1604930400,5.4,4.790736062,1.610716938,12.66807675,,4.7,20,2.16,,6,5.5,9.5,10.5,11
DG,11/9/2020 15:00,1604934000,5,4.895368031,1.91883358,12.65733825,,5.2,22,1.74,,6.5,6,9.5,10.5,11
DG,11/9/2020 16:00,1604937600,4.5,4.697684016,2.153485073,12.64684489,,6.8,27,1.09,,7,7,9.5,10.5,11
DG,11/9/2020 17:00,1604941200,3.5,4.098842008,2.275895521,12.6364843,,6.1,30,0.38,,7.5,7,9.5,10.5,11
DG,11/9/2020 18:00,1604944800,2.4,3.249421004,2.287177746,12.62614533,,7,34,0.01,,7,7,9.5,10.5,11
DG,11/9/2020 19:00,1604948400,1.6,2.424710502,2.224707042,12.61575428,,7.8,40,,,7,6.5,9.5,10.5,11
DG,11/9/2020 20:00,1604952000,1.2,1.812355251,2.131551856,12.60528056,,7.5,48,,,6.5,6,9.5,10.5,11
DG,11/9/2020 21:00,1604955601,0.8,1.306177625,2.010501687,12.59469636,,7.6,58,,,6,5.5,9,10.5,11
DG,11/9/2020 22:00,1604959201,0.2,0.753088813,1.845910625,12.58395831,,2.9,62,,,6,5.5,9,10.5,11
DG,11/9/2020 23:00,1604962801,-0.2,0.276544406,1.65991875,12.57304519,,2.9,65,,,5.5,5,9,10.5,11
DG,11/10/2020 0:00,1604966401,-0.7,-0.211727797,1.445380682,12.56192864,,3.1,69,,,5.5,5,9,10,11
DG,11/10/2020 1:00,1604970001,-0.7,-0.455863898,1.250346074,12.55062836,,1.4,69,,,5,4.5,9,10.5,11
DG,11/10/2020 2:00,1604973601,-1.3,-0.877931949,1.018496431,12.53910775,,1.5,70,,,5,4.5,9,10,11
DG,11/10/2020 3:00,1604977201,-2.9,-1.888965975,0.662269483,12.52724277,,1.1,77,,,4.5,4,9,10,11
DG,11/10/2020 4:00,1604980801,-3.6,-2.744482987,0.274790439,12.51500256,,1.3,77,,,4.5,4,9,10,10.5
DG,11/10/2020 5:00,1604984401,-4.1,-3.422241494,-0.122917783,12.50237727,,0.2,80,,,4,4,9,10,10.5
DG,11/10/2020 6:00,1604988001,-5.5,-4.461120747,-0.611743439,12.48927625,,0.6,83,,,4,3.5,9,10,10.5
DG,11/10/2020 7:00,1604991601,-6.2,-5.330560373,-1.119766763,12.4756808,,0.4,89,,,4,3.5,9,10,10.5
DG,11/10/2020 8:00,1604995201,-5,-5.165280187,-1.472515239,12.46174654,,0.2,85,0.25,,4,3.5,9,10,10.5
DG,11/10/2020 9:00,1604998801,-0.3,-2.732640093,-1.365922944,12.44793268,,0.1,70,0.9,,3.5,3,9,10,10.5
DG,11/10/2020 10:00,1605002401,2.7,-0.016320047,-0.996293586,12.43450189,,2.9,49,1.57,,3.5,3,9,10,10.5
DG,11/10/2020 11:00,1605006001,4.4,2.191839977,-0.505721442,12.42157459,,3.6,43,1.99,,3.5,3,9,10,10.5
DG,11/10/2020 12:00,1605009601,5.5,3.845919988,0.040253235,12.40920564,,2.9,35,2.28,,3.5,3,9,10,10.5
DG,11/10/2020 13:00,1605013201,7.5,5.672959994,0.718412032,12.39752652,,4,28,2.29,,4.5,4,9,10,10.5
DG,11/10/2020 14:00,1605016801,8.2,6.936479997,1.398556393,12.38653854,,4.9,22,2.11,,5.5,5,9,10,10.5
DG,11/10/2020 15:00,1605020401,7.6,7.268239999,1.962323993,12.37612474,,4.9,21,1.7,,6,6,9,10,10.5
DG,11/10/2020 16:00,1605024001,7.1,7.184119999,2.429385448,12.36618794,,4.3,28,1.08,,6.5,6.5,9,10,10.5
DG,11/10/2020 17:00,1605027601,5.8,6.49206,2.735804953,12.35656717,,4.3,27,0.37,,7,6.5,9,10,10.5
DG,11/10/2020 18:00,1605031201,4.1,5.29603,2.859822685,12.34707992,,3,37,0.01,,7,6.5,8.5,10,10.5
DG,11/10/2020 19:00,1605034801,3.2,4.248015,2.890747895,12.33763303,,1.9,41,,,6.5,6.5,8.5,10,10.5
DG,11/10/2020 20:00,1605038401,2.6,3.4240075,2.864316268,12.32816918,,2.3,41,,,6.5,6,8.5,10,10.5
DG,11/10/2020 21:00,1605042001,0.4,1.91200375,2.640287517,12.31849098,,1.2,49,,,6,5.5,8.5,10,10.5
DG,11/10/2020 22:00,1605045601,-0.9,0.506001875,2.318443197,12.30850092,,1.5,56,,,5.5,5,8.5,10,10.5
DG,11/10/2020 23:00,1605049201,-1.9,-0.696999063,1.934948361,12.29813773,,0.9,64,,,5.5,5,8.5,10,10.5
DG,11/11/2020 0:00,1605052801,-2.4,-1.548499531,1.540862146,12.2873912,,0.9,68,,,5,4.5,8.5,10,10.5
DG,11/11/2020 1:00,1605056401,-2.6,-2.074249766,1.164420133,12.27627934,,0.5,71,,,5,4.5,8.5,10,10.5
DG,11/11/2020 2:00,1605060001,-3.5,-2.787124883,0.740381939,12.26475497,,0.2,76,,,4.5,4,8.5,10,10.5
DG,11/11/2020 3:00,1605063601,-4.1,-3.443562441,0.300347217,12.25280251,,0.1,79,,,4.5,4,8.5,10,10.5
DG,11/11/2020 4:00,1605067201,-5,-4.221781221,-0.18150253,12.24038063,,0,81,,,4,3.5,8.5,10,10.5
DG,11/11/2020 5:00,1605070801,-5.2,-4.71089061,-0.637729572,12.22751538,,0.2,85,,,4,3.5,8.5,10,10.5
DG,11/11/2020 6:00,1605074401,-6,-5.355445305,-1.125208702,12.214176,,0,87,,,4,3.5,8.5,10,10.5
DG,11/11/2020 7:00,1605078001,-6.2,-5.777722653,-1.586553366,12.20038906,,0,87,,,3.5,3,8.5,10,10.5
DG,11/11/2020 8:00,1605081601,-4.2,-4.988861326,-1.824139423,12.18637854,,0,85,0.2,,3.5,3,8.5,10,10.5
DG,11/11/2020 9:00,1605085201,-1.1,-3.044430663,-1.758308567,12.17244778,,0.3,74,0.8,,3.5,3,8.5,10,10.5
DG,11/11/2020 10:00,1605088801,3.8,0.377784668,-1.253007788,12.15903574,,0.4,55,1.48,,3,3,8.5,10,10.5
DG,11/11/2020 11:00,1605092401,8.8,4.588892334,-0.339097989,12.14655009,,0.8,36,1.91,,3,2.5,8.5,10,10.5
DG,11/11/2020 12:00,1605096001,11.1,7.844446167,0.70082001,12.1351158,,1.3,26,2.19,,3.5,3,8.5,10,10.5
DG,11/11/2020 13:00,1605099601,11.8,9.822223084,1.709836373,12.12470093,,1.7,27,2.24,,4.5,4,8.5,9.5,10.5
DG,11/11/2020 14:00,1605103201,11.8,10.81111154,2.627123975,12.11521284,,2.4,31,2.04,,5.5,5,8.5,9.5,10.5
DG,11/11/2020 15:00,1605106801,10.8,10.80555577,3.370112705,12.10647648,,2.4,35,1.62,,6.5,6,8.5,9.5,10.5
DG,11/11/2020 16:00,1605110401,9.4,10.10277789,3.918284277,12.09829647,,2.5,44,1.02,,7,7,8.5,9.5,10.5
DG,11/11/2020 17:00,1605114001,7.9,9.001388943,4.280258434,12.09048624,,2.2,50,0.34,,7.5,7,8.5,9.5,10.5
DG,11/11/2020 18:00,1605117601,4.7,6.850694471,4.318416758,12.08272193,,0.1,63,0.01,,7.5,7,8.5,9.5,10.5
DG,11/11/2020 19:00,1605121201,1.7,4.275347236,4.080378871,12.07472758,,0.1,71,,,7,7,8.5,9.5,10.5
DG,11/11/2020 20:00,1605124801,0.8,2.537673618,3.78216261,12.0664433,,0.3,74,,,7,6.5,8.5,9.5,10.5
DG,11/11/2020 21:00,1605128401,-0.2,1.168836809,3.420147827,12.05780565,,0.2,79,,,6.5,6,8.5,9.5,10.5
DG,11/11/2020 22:00,1605132001,-1.3,-0.065581596,2.991043479,12.04874794,,0.2,82,,,6,5.5,8.5,9.5,10.5
DG,11/11/2020 23:00,1605135601,-2,-1.032790798,2.537312254,12.03924601,,0,83,,,5.5,5,8.5,9.5,10.5
DG,11/12/2020 0:00,1605139201,-2.5,-1.766395399,2.079374776,12.02929609,,0.2,87,,,5,4.5,8.5,9.5,10.5
DG,11/12/2020 1:00,1605142801,-3.3,-2.533197699,1.590340706,12.01886756,,0.1,89,,,5,4.5,8.5,9.5,10.5
DG,11/12/2020 2:00,1605146401,-3.8,-3.16659885,1.100309732,12.00795991,,0.1,90,,,4.5,4,8.5,9.5,10.5
DG,11/12/2020 3:00,1605150001,-4.2,-3.683299425,0.618463393,11.99658179,,1,91,,,4.5,4,8.5,9.5,10.5
DG,11/12/2020 4:00,1605153601,-4.4,-4.041649712,0.162239448,11.98475927,,0,92,,,4,3.5,8.5,9.5,10.5
DG,11/12/2020 5:00,1605157201,-4.9,-4.470824856,-0.297964138,11.97248882,,0,91,,,4,3.5,8.5,9.5,10
DG,11/12/2020 6:00,1605160801,-4.7,-4.585412428,-0.698149216,11.95983084,,0.7,92,,,4,3.5,8.5,9.5,10.5
DG,11/12/2020 7:00,1605164401,-5.3,-4.942706214,-1.116499288,11.94676757,,0.4,92,,,3.5,3,8.5,9.5,10
DG,11/12/2020 8:00,1605168001,-3.8,-4.371353107,-1.360453898,11.93347364,,0,89,0.28,,3.5,3,8,9.5,10
DG,11/12/2020 9:00,1605171601,2,-1.185676554,-1.054958089,11.92049819,,0,77,1.01,,3.5,3,8,9.5,10
DG,11/12/2020 10:00,1605175201,7.5,3.157161723,-0.277234626,11.90831264,,1.2,54,1.5,,3.5,3,8,9.5,10
DG,11/12/2020 11:00,1605178801,11.3,7.228580862,0.775241249,11.89719069,,3.1,34,1.96,,3,2.5,8,9.5,10
DG,11/12/2020 12:00,1605182401,12.6,9.914290431,1.850219317,11.88715376,,3.7,29,2.24,,3.5,3,8,9.5,10
DG,11/12/2020 13:00,1605186001,14.1,12.00714522,2.963835743,11.87823935,,4.3,27,2.28,,4.5,4.5,8,9.5,10
DG,11/12/2020 14:00,1605189601,14.1,13.05357261,3.976214312,11.87034522,,4,25,2.08,,5.5,5.5,8,9.5,10
DG,11/12/2020 15:00,1605193201,13.9,13.4767863,4.878376647,11.86336024,,4.4,24,1.66,,6.5,6.5,8,9.5,10
DG,11/12/2020 16:00,1605196801,13.1,13.28839315,5.625796952,11.85712891,,4.3,23,1.04,,7.5,7,8,9.5,10
DG,11/12/2020 17:00,1605200401,11.1,12.19419658,6.123451774,11.85140096,,3.8,26,0.36,,7.5,7.5,8,9.5,10
DG,11/12/2020 18:00,1605204001,8.6,10.39709829,6.348592522,11.84590365,,1.9,32,0.01,,7.5,7.5,8,9.5,10
DG,11/12/2020 19:00,1605207601,8.1,9.248549144,6.507811384,11.84057089,,3.7,37,,,7.5,7,8,9.5,10
DG,11/12/2020 20:00,1605211201,7.5,8.374274572,6.598010349,11.83533356,,3.1,42,,,7,7,8,9.5,10
DG,11/12/2020 21:00,1605214801,6,7.187137286,6.543645772,11.83004716,,0.8,48,,,7,6.5,8,9.5,10
DG,11/12/2020 22:00,1605218401,4.4,5.793568643,6.348768883,11.82457136,,2.7,56,,,6.5,6.5,8,9.5,10
DG,11/12/2020 23:00,1605222001,4.8,5.296784321,6.207971712,11.81896037,,1.8,55,,,6.5,6,8,9.5,10
DG,11/13/2020 0:00,1605225601,7,6.148392161,6.279974284,11.81342692,,2.4,47,,,6.5,6,8,9.5,10
DG,11/13/2020 1:00,1605229201,7.1,6.62419608,6.354522076,11.80797347,,2.5,49,,,6.5,6,8,9.5,10
DG,11/13/2020 2:00,1605232801,7.1,6.86209804,6.422292797,11.80259317,,2.7,48,,,6,6,8,9.5,10
DG,11/13/2020 3:00,1605236401,7.1,6.98104902,6.483902542,11.79727979,,6.4,43,,,6,6,8,9.5,10
DG,11/13/2020 4:00,1605240001,6.6,6.79052451,6.494456857,11.79198226,,3.3,43,,,6,5.5,8,9.5,10
DG,11/13/2020 5:00,1605243601,4.6,5.695262255,6.322233506,11.78651798,,2.6,54,,,6,5.5,8,9.5,10
DG,11/13/2020 6:00,1605247201,2.6,4.147631128,5.983848642,11.78072111,,2.2,63,,,6,5.5,8,9.5,10
DG,11/13/2020 7:00,1605250801,3,3.573815564,5.712589674,11.77465904,,1.8,64,,,5.5,5,8,9.5,10
DG,11/13/2020 8:00,1605254401,3.2,3.386907782,5.484172431,11.76837483,,1.9,67,0.1,,5.5,5,8,9.5,10
DG,11/13/2020 9:00,1605258001,7.4,5.393453891,5.658338574,11.7622709,,2.6,69,0.56,,5.5,5,8,9.5,10
DG,11/13/2020 10:00,1605261601,9.9,7.646726945,6.043944158,11.75655829,,2.4,65,1.23,,5.5,5,8,9.5,10
DG,11/13/2020 11:00,1605265201,11.2,9.423363473,6.512676507,11.75131965,,3.4,59,1.83,,5.5,5,8,9.5,10
DG,11/13/2020 12:00,1605268801,12.3,10.86168174,7.038796825,11.74661183,,3.9,53,2.14,,6,6,8,9.5,10
DG,11/13/2020 13:00,1605272401,13.8,12.33084087,7.653451659,11.74252276,,2,45,2.13,,7,7,8,9.5,10
DG,11/13/2020 14:00,1605276001,12.9,12.61542043,8.130410599,11.73891426,,3.1,52,1.96,,8,7.5,8,9.5,10
DG,11/13/2020 15:00,1605279601,12.1,12.35771022,8.491282363,11.73566987,,3.1,60,1.53,,8.5,8.5,8,9.5,10
DG,11/13/2020 16:00,1605283201,10.3,11.32885511,8.655711239,11.73259299,,2.7,66,0.89,,9,9,8,9.5,10
DG,11/13/2020 17:00,1605286801,8.7,10.01442755,8.65973749,11.7295232,,1.8,82,0.28,,9.5,9,8,9.5,10
DG,11/13/2020 18:00,1605290401,6.9,8.457213777,8.499761354,11.72629667,,1.6,90,0,,9,9,8,9.5,10
DG,11/13/2020 19:00,1605294001,4.5,6.478606889,8.136146686,11.7227101,,1.2,93,,,9,8.5,8,9,10
DG,11/13/2020 20:00,1605297601,2.7,4.589303444,7.641951533,11.71863342,,0.2,94,,,8.5,8,8,9.5,10
DG,11/13/2020 21:00,1605301201,1.2,2.894651722,7.056319575,11.71397576,,1.3,95,,,8,7.5,8,9.5,10
DG,11/13/2020 22:00,1605304801,0.8,1.847325861,6.48756325,11.70875457,,0,96,,,7.5,7,8,9.5,10
DG,11/13/2020 23:00,1605308401,-0.2,0.823662931,5.879602955,11.70293124,,0,97,,,7,6.5,8,9.5,10
DG,11/14/2020 0:00,1605312001,-1.3,-0.238168535,5.226911777,11.69646169,,0.4,97,,,6.5,6.5,8.5,9.5,10
DG,11/14/2020 1:00,1605315601,-1.8,-1.019084267,4.588101615,11.68936044,,0.1,97,,,6.5,6,8.5,9.5,10
DG,11/14/2020 2:00,1605319201,-2.5,-1.759542134,3.943728741,11.68162254,,0.5,98,,,6,5.5,8.5,9.5,10
DG,11/14/2020 3:00,1605322801,-3.3,-2.529771067,3.285207947,11.67323451,,0,97,,,5.5,5,8.5,9.5,10
DG,11/14/2020 4:00,1605326401,-3.9,-3.214885533,2.632007224,11.66420232,,0,97,,,5.5,5,8.5,9.5,10
DG,11/14/2020 5:00,1605330001,-4.2,-3.707442767,2.010915658,11.65455868,,0,97,,,5,4.5,8.5,9.5,10
DG,11/14/2020 6:00,1605333601,-4.4,-4.053721383,1.428105144,11.64434244,,0,97,,,5,4.5,8.5,9.5,10
DG,11/14/2020 7:00,1605337201,-4.5,-4.276860692,0.889186495,11.63359803,,0,97,,,4.5,4,8.5,9.5,10
DG,11/14/2020 8:00,1605340801,-3.6,-3.938430346,0.481078631,11.62245665,,0,97,0.11,,4.5,4,8.5,9.5,10
