Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
CC,9/2/2019 23:00,1567465200,20.5,21.28055139,21.25969322,22.0717841,,0.5,90,,,22,22,23,21.5,21
CC,9/3/2019 0:00,1567468800,20,20.62503104,20.60708107,21.30370812,,0.6,91,,,21.5,21.5,23,21.5,21
CC,9/3/2019 1:00,1567472400,19.9,20.2538842,20.24076196,20.74630952,,0.8,90,,,21.5,21.5,22.5,21.5,21
CC,9/3/2019 2:00,1567476000,19.6,19.91915776,19.90880094,20.3071282,,0.6,90,,,21,21.5,22.5,21.5,21
CC,9/3/2019 3:00,1567479600,19.5,19.70458891,19.6970125,19.98718948,,1.2,92,,,21,21,22.5,21.5,21
CC,9/3/2019 4:00,1567483200,19.4,19.5486684,19.54313856,19.75433351,,2,89,,,21,21,22.5,21.5,21
CC,9/3/2019 5:00,1567486800,19.3,19.42137386,19.41717521,19.57753098,0,0.9,91,,,21,21,22.5,21.5,21
CC,9/3/2019 6:00,1567490400,19.3,19.359242,19.35646998,19.46160875,0,0.9,90,,,21,21,22.5,21.5,21
CC,9/3/2019 7:00,1567494000,19.2,19.27772526,19.27540722,19.36396648,,1.1,91,0.02,,21,20.5,22.5,21.5,21
CC,9/3/2019 8:00,1567497600,19.7,19.49388971,19.49537697,19.43287686,0,0.6,88,0.18,,21.5,21,22,21.5,21
CC,9/3/2019 9:00,1567501200,20.5,20.00892236,20.01584432,19.73857931,,2,83,0.44,,22.5,21,22,21.5,21
CC,9/3/2019 10:00,1567504800,21.5,20.7722121,20.78474425,20.287178,,0.7,78,0.61,,24,21.5,22,22,21
CC,9/3/2019 11:00,1567508400,23.1,21.96381781,21.9842141,21.17708717,,1.4,69,1.13,,27,22.5,22,22,21
CC,9/3/2019 12:00,1567512000,24.8,23.41567298,23.44299475,22.365307,,0.8,60,1.4,,31,23.5,22,22,21
CC,9/3/2019 13:00,1567515600,26.2,24.84098324,24.87132277,23.67943722,,1.9,54,1.67,,35,24.5,22,22,21
CC,9/3/2019 14:00,1567519200,26.6,25.7414323,25.76690254,24.77408367,,1.7,56,1.44,,35.5,25,22,22,21
CC,9/3/2019 15:00,1567522800,26.2,25.97617529,25.99127833,25.41236867,,1.7,60,0.58,,33.5,25,22.5,22,21
CC,9/3/2019 16:00,1567526400,26.4,26.19313318,26.2030257,25.82698151,0,1.3,60,0.75,,34,25,22.5,22,21
CC,9/3/2019 17:00,1567530000,26.1,26.14545786,26.14965094,25.99618621,,1.8,66,0.31,,32.5,25,22.5,22,21
CC,9/3/2019 18:00,1567533600,24.7,25.4055211,25.39862696,25.68283197,,3,79,0.17,,28.5,24,22.5,22,21
CC,9/3/2019 19:00,1567537200,24.4,24.89079006,24.881266,25.2624986,,0.9,77,0.04,,28,24,23,22,21
CC,9/3/2019 20:00,1567540800,22.6,23.71812372,23.6994053,24.44282772,1.4,1.2,91,,,24.5,23,23,22,21
CC,9/3/2019 21:00,1567544400,21.6,22.6338461,22.61176159,23.48263451,5.2,1.3,96,,,23.5,22.5,23,22,21
CC,9/3/2019 22:00,1567548000,21.4,22.00223441,21.98398149,22.69675549,0.1,1.3,96,,,23,22,23,22,21
CC,9/3/2019 23:00,1567551600,21.3,21.64275727,21.62962963,22.1371651,,1.1,94,,,23,22,23,22,21
CC,9/4/2019 0:00,1567555200,21.1,21.36491724,21.3552432,21.72713288,,1.8,94,,,23,22,23,22,21
CC,9/4/2019 1:00,1567558800,21,21.17811437,21.17120154,21.43560791,,1.8,94,,,22.5,22,23,22,21
