Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
PC,9/1/2019 0:00,1567296000,18.3,18.3,18.3,18.3,,0.5,96,,,21,25,20.5,20,19
PC,9/1/2019 1:00,1567299600,18.1,18.2,18.28181818,18.29998184,,0.3,97,,,20.5,25,20.5,20,19
PC,9/1/2019 2:00,1567303200,17.7,17.95,18.22892562,18.29991085,,0,96,,,20,25,20.5,20,19
PC,9/1/2019 3:00,1567306800,17.2,17.575,18.13538693,18.29974649,,0.7,98,,,19.5,25,20.5,20,19
PC,9/1/2019 4:00,1567310400,17.2,17.3875,18.05035175,18.29949735,,0.2,98,,,19.5,25,20.5,20,19
PC,9/1/2019 5:00,1567314000,16.6,16.99375,17.91850159,18.29911673,,0.7,99,,,18.5,24.5,20.5,20,19
PC,9/1/2019 6:00,1567317600,16.2,16.596875,17.76227418,18.29858042,,0.4,99,,,18.5,24.5,20.5,20,19
PC,9/1/2019 7:00,1567321200,16.7,16.6484375,17.6657038,18.29794818,,0.5,99,,,19,24.5,20.5,20,19
PC,9/1/2019 8:00,1567324800,18.8,17.72421875,17.76882163,18.29741958,,0.4,93,,,22,25.5,20.5,20,19
PC,9/1/2019 9:00,1567328400,21.7,19.71210938,18.12620148,18.29724854,,0.6,82,,,25,26.5,20.5,20,19
PC,9/1/2019 10:00,1567332000,23.8,21.75605469,18.64200135,18.29759294,,0.2,77,,,26.5,27,20.5,19.5,18.5
PC,9/1/2019 11:00,1567335600,25,23.37802734,19.22000123,18.29851443,,0.9,66,,,26.5,27.5,20.5,19.5,18.5
PC,9/1/2019 12:00,1567339200,25.7,24.53901367,19.80909202,18.3000235,,0.8,61,,,26.5,27.5,20.5,19.5,18.5
PC,9/1/2019 13:00,1567342800,25.1,24.81950684,20.29008366,18.30201157,,1.2,65,,,26,27.5,20.5,19.5,18.5
PC,9/1/2019 14:00,1567346400,25.5,25.15975342,20.76371242,18.30447081,,1.2,67,,,26,28,20.5,19.5,18.5
PC,9/1/2019 15:00,1567350000,25.6,25.37987671,21.20337492,18.30736682,,1.1,61,,,25.5,28,20.5,19.5,18.5
PC,9/1/2019 16:00,1567353600,25.1,25.23993835,21.55761357,18.31061382,,1.5,65,,,25,28,20.5,19.5,18.5
PC,9/1/2019 17:00,1567357200,24.6,24.91996918,21.83419415,18.31413388,,0.8,68,,,24,27.5,20.5,19.5,18.5
PC,9/1/2019 18:00,1567360800,23.8,24.35998459,22.01290377,18.31782896,,0.8,69,,,23,27.5,20.5,19.5,18.5
PC,9/1/2019 19:00,1567364400,22.7,23.52999229,22.07536707,18.32158274,,0.9,75,,,22,27,20.5,19.5,18.5
PC,9/1/2019 20:00,1567368000,21.8,22.66499615,22.0503337,18.32530777,,0.5,81,,,21,27,20.5,19.5,18.5
PC,9/1/2019 21:00,1567371600,21,21.83249807,21.95484882,18.32893368,,0.8,84,,,20,26.5,20.5,19.5,18.5
PC,9/1/2019 22:00,1567375200,19.5,20.66624904,21.73168074,18.33233303,,1,91,,,18.5,26,20.5,19.5,18.5
PC,9/1/2019 23:00,1567378800,19.3,19.98312452,21.51061886,18.33550814,,0,91,,,18.5,26,20.5,19.5,19
PC,9/2/2019 0:00,1567382400,18.2,19.09156226,21.20965351,18.33837941,,0.6,94,,,17,25.5,21,19.5,19
PC,9/2/2019 1:00,1567386000,17.5,18.29578113,20.87241228,18.34091091,,0.5,97,,,16.5,25.5,21,19.5,19
PC,9/2/2019 2:00,1567389600,17.1,17.69789056,20.52946571,18.34309728,,0.3,97,,,16.5,25.5,21,19.5,19
PC,9/2/2019 3:00,1567393200,16.8,17.24894528,20.19042337,18.34494276,,0.6,97,,,16.5,25,21,19.5,19
PC,9/2/2019 4:00,1567396800,16.6,16.92447264,19.86402125,18.34646032,,0.6,98,,,17,25,21,19.5,19
PC,9/2/2019 5:00,1567400400,16.3,16.61223632,19.54001931,18.34765269,,0.7,98,,,17,25,21,19.5,19
PC,9/2/2019 6:00,1567404000,16,16.30611816,19.21819938,18.34852237,,0.7,99,,,17,25,21,19.5,19
PC,9/2/2019 7:00,1567407600,16.2,16.25305908,18.94381762,18.34911707,,0.8,99,,,17.5,25,21,19.5,19
PC,9/2/2019 8:00,1567411200,17.8,17.02652954,18.8398342,18.3496073,,0.3,95,,,20,25.5,21,20,19
PC,9/2/2019 9:00,1567414800,21.3,19.16326477,19.06348563,18.35032046,,0.5,84,,,24.5,26.5,20.5,19.5,19
PC,9/2/2019 10:00,1567418400,24.2,21.68163239,19.53044148,18.3514994,,0.4,68,,,26.5,27.5,20.5,19.5,18.5
PC,9/2/2019 11:00,1567422000,26.4,24.04081619,20.1549468,18.35330105,,1.2,51,,,27.5,28,20.5,19.5,18.5
PC,9/2/2019 12:00,1567425600,27.7,25.8704081,20.84086073,18.35578612,,1.6,50,,,27.5,28.5,20.5,19,18.5
PC,9/2/2019 13:00,1567429200,27.9,26.88520405,21.48260066,18.35890981,,1.4,48,,,27.5,28.5,20.5,19,18
PC,9/2/2019 14:00,1567432800,28.7,27.79260202,22.13872788,18.36268586,,1,44,,,27,29,20,19,18
PC,9/2/2019 15:00,1567436400,27.8,27.79630101,22.65338898,18.36697227,,1.9,54,,,26,29,20.5,19,18
PC,9/2/2019 16:00,1567440000,26.3,27.04815051,22.98489907,18.37158559,,1.3,60,,,25,28.5,20.5,19,18.5
PC,9/2/2019 17:00,1567443600,25.4,26.22407525,23.2044537,18.37641363,,1.2,63,,,24,28.5,20.5,19,18.5
PC,9/2/2019 18:00,1567447200,25.1,25.66203763,23.37677609,18.38140899,,0.9,61,,,23.5,28,20.5,19,18.5
PC,9/2/2019 19:00,1567450800,23.6,24.63101881,23.39706917,18.38641964,,0.4,71,,,22,28,20.5,19,18.5
PC,9/2/2019 20:00,1567454400,22.4,23.51550941,23.30642652,18.39133474,,0.7,77,,,20.5,27.5,20.5,19,18.5
PC,9/2/2019 21:00,1567458000,21.1,22.3077547,23.10584229,18.39604453,,0.5,84,,,19,27,20.5,19.5,18.5
PC,9/2/2019 22:00,1567461600,20.2,21.25387735,22.84167481,18.40048572,,0.8,87,,,18.5,26.5,21,19.5,18.5
PC,9/2/2019 23:00,1567465200,20.2,20.72693868,22.60152256,18.40468256,,0.2,87,,,19,27,21,19.5,18.5
PC,9/3/2019 0:00,1567468800,19.6,20.16346934,22.32865687,18.40860262,,0.7,89,,,18.5,26.5,21,19.5,18.5
PC,9/3/2019 1:00,1567472400,19,19.58173467,22.0260517,18.41221645,,0.8,92,,,18,26.5,21,19.5,18.5
PC,9/3/2019 2:00,1567476000,19,19.29086733,21.75095609,18.41555186,,0,91,,,18.5,26.5,21,19.5,18.5
PC,9/3/2019 3:00,1567479600,18.7,18.99543367,21.47359645,18.41860685,,1,93,,,18.5,26,21,19.5,18.5
PC,9/3/2019 4:00,1567483200,18.7,18.84771683,21.22145131,18.42140689,,0.6,94,,,18.5,26,21,19.5,18.5
PC,9/3/2019 5:00,1567486800,18.9,18.87385842,21.01041029,18.42399331,,0.2,93,,,19.5,26.5,21,19.5,18.5
PC,9/3/2019 6:00,1567490400,18.7,18.78692921,20.80037299,18.42636731,,0.8,94,,,19.5,26,21,19.5,18.5
PC,9/3/2019 7:00,1567494000,19.1,18.9434646,20.64579362,18.42858452,0,0.8,95,,,20,26.5,21,19.5,18.5
PC,9/3/2019 8:00,1567497600,20.3,19.6217323,20.61435784,18.43076811,,0.8,93,,,22,27,21,19.5,18.5
PC,9/3/2019 9:00,1567501200,21.8,20.71086615,20.72214349,18.4330572,0,0.4,90,,,24,27.5,21,19.5,18.5
PC,9/3/2019 10:00,1567504800,24.4,22.55543308,21.05649408,18.43567801,,0.7,75,,,26.5,28,20.5,19.5,18.5
PC,9/3/2019 11:00,1567508400,25.2,23.87771654,21.43317644,18.43867252,,0.6,73,,,27,28.5,20.5,19.5,18.5
PC,9/3/2019 12:00,1567512000,26.4,25.13885827,21.88470585,18.44211511,,1.3,67,,,27.5,29,20.5,19,18.5
PC,9/3/2019 13:00,1567515600,26.6,25.86942913,22.31336896,18.44598249,,1.1,60,,,27,29,20.5,19,18.5
PC,9/3/2019 14:00,1567519200,27.6,26.73471457,22.79397178,18.45032614,,1.3,58,,,27,29,20.5,19,18
PC,9/3/2019 15:00,1567522800,27.3,27.01735728,23.20361071,18.45507468,,1.1,57,,,26.5,29,20.5,19,18
PC,9/3/2019 16:00,1567526400,26.3,26.65867864,23.48510064,18.46009968,,2.7,60,,,25.5,29,20.5,19,18.5
PC,9/3/2019 17:00,1567530000,25.9,26.27933932,23.70463695,18.46533898,,1.3,67,,,25,29,20.5,19,18.5
PC,9/3/2019 18:00,1567533600,25,25.63966966,23.82239723,18.47069068,,1.9,70,,,24,28.5,20.5,19,18.5
PC,9/3/2019 19:00,1567537200,24.2,24.91983483,23.85672475,18.47607134,,1.1,76,,,23,28.5,20.5,19,18.5
PC,9/3/2019 20:00,1567540800,23.6,24.25991742,23.83338614,18.4814233,,1.7,78,,,22.5,28,20.5,19,18.5
PC,9/3/2019 21:00,1567544400,23.3,23.77995871,23.78489649,18.48672147,,1.4,79,,,22,28,21,19,18.5
PC,9/3/2019 22:00,1567548000,20.7,22.23997935,23.50445135,18.49173419,1.7,1.8,96,,,19,27.5,21,19.5,18.5
PC,9/3/2019 23:00,1567551600,21,21.61998968,23.27677396,18.49651445,0.1,0.3,96,,,20,27.5,21,19.5,18.5
PC,9/4/2019 0:00,1567555200,20.7,21.15999484,23.04252178,18.50105592,,0.5,98,,,19.5,27.5,21,19.5,18.5
PC,9/4/2019 1:00,1567558800,20.7,20.92999742,22.82956525,18.5053801,,0.5,98,,,20,27.5,21,19.5,18.5
PC,9/4/2019 2:00,1567562400,20.2,20.56499871,22.59051387,18.50946115,,0.6,99,,,19.5,27,21,19.5,18.5
PC,9/4/2019 3:00,1567566000,20.5,20.53249935,22.40046715,18.51334827,,0.4,97,,,20.5,27.5,21,19.5,18.5
PC,9/4/2019 4:00,1567569600,20.6,20.56624968,22.23678832,18.51706799,,0.2,96,,,21,27.5,21,19.5,18.5
PC,9/4/2019 5:00,1567573200,20.1,20.33312484,22.04253484,18.52058994,,0.5,97,,,20.5,27,21,19.5,18.5
PC,9/4/2019 6:00,1567576800,20.4,20.36656242,21.89321349,18.52395919,,0.3,96,,,21,27,21,19.5,18.5
PC,9/4/2019 7:00,1567580400,20.7,20.53328121,21.78473953,18.52721671,0,0.2,96,,,22,27.5,21,19.5,18.5
PC,9/4/2019 8:00,1567584000,20.3,20.4166406,21.64976321,18.53033614,2.8,0.7,98,,,21.5,27,21,19.5,18.5
PC,9/4/2019 9:00,1567587600,20.2,20.3083203,21.51796656,18.53332079,3.9,1.4,99,,,21.5,27,21,19.5,18.5
PC,9/4/2019 10:00,1567591200,20.6,20.45416015,21.43451505,18.53621908,0.8,0.8,99,,,22,27.5,21,19.5,18.5
PC,9/4/2019 11:00,1567594800,21.2,20.82708008,21.4131955,18.53909319,0.2,1,97,,,23,27.5,21,19.5,18.5
PC,9/4/2019 12:00,1567598400,20.6,20.71354004,21.33926864,18.54189056,6.6,2.3,99,,,22.5,27.5,21,19.5,18.5
PC,9/4/2019 13:00,1567602000,20.6,20.65677002,21.2720624,18.54461801,21.4,1.5,100,,,22.5,27.5,21,19.5,18.5
PC,9/4/2019 14:00,1567605600,20.8,20.72838501,21.22914763,18.54729986,4.9,1.2,100,,,23,27.5,21,19.5,18.5
PC,9/4/2019 15:00,1567609200,21.1,20.9141925,21.21740694,18.5499673,0.8,1.2,100,,,23.5,27.5,21,19.5,18.5
PC,9/4/2019 16:00,1567612800,22.2,21.55709625,21.30673358,18.55272131,,1.5,99,,,25,28,21,19.5,18.5
PC,9/4/2019 17:00,1567616400,22.6,22.07854813,21.42430326,18.55559002,0.2,0.9,97,,,25.5,28,21,19.5,18.5
PC,9/4/2019 18:00,1567620000,21.8,21.93927406,21.45845751,18.55848999,0.2,0.8,98,,,24,28,21,19.5,18.5
PC,9/4/2019 19:00,1567623600,21.5,21.71963703,21.4622341,18.56139083,,0.3,98,,,23.5,27.5,21,19.5,18.5
PC,9/4/2019 20:00,1567627200,21.6,21.65981852,21.47475827,18.56430129,0,0.4,99,,,24,27.5,21,19.5,18.5
PC,9/4/2019 21:00,1567630800,21.5,21.57990926,21.47705297,18.56721113,2,0.4,99,,,23.5,27.5,21,19.5,18.5
PC,9/4/2019 22:00,1567634400,21.3,21.43995463,21.46095725,18.57010199,0,0.4,100,,,23.5,27.5,21,19.5,18.5
PC,9/4/2019 23:00,1567638000,21.6,21.51997731,21.4735975,18.57300258,,0,100,,,24,28,21,19.5,18.5
PC,9/5/2019 0:00,1567641600,21.5,21.50998866,21.47599773,18.57590268,,0.1,100,,,24,27.5,21,19.5,18.5
PC,9/5/2019 1:00,1567645200,21.3,21.40499433,21.45999793,18.57878389,,0.7,100,,,23.5,27.5,21,19.5,18.5
PC,9/5/2019 2:00,1567648800,21.2,21.30249716,21.43636176,18.58163861,,0.8,100,,,23.5,27.5,21,19.5,18.5
PC,9/5/2019 3:00,1567652400,21.3,21.30124858,21.42396523,18.5844781,,2.1,100,,,23.5,27.5,21,19.5,18.5
PC,9/5/2019 4:00,1567656000,21.2,21.25062429,21.40360476,18.58729441,0,0.6,100,,,23.5,27.5,21,19.5,18.5
PC,9/5/2019 5:00,1567659600,21.2,21.22531215,21.38509523,18.59008942,1.5,0.6,100,,,23.5,27.5,21,19.5,18.5
PC,9/5/2019 6:00,1567663200,21.2,21.21265607,21.36826839,18.59286482,2.2,0.5,100,,,23.5,27.5,21,19.5,18.5
PC,9/5/2019 7:00,1567666800,21.5,21.35632804,21.380244,18.59564941,4,0.7,100,,,24,28,21,19.5,18.5
PC,9/5/2019 8:00,1567670400,21.6,21.47816402,21.40022181,18.59845119,6,0.7,100,,,24,28,21,19.5,18.5
PC,9/5/2019 9:00,1567674000,23.2,22.33908201,21.56383801,18.60141361,2.6,0.5,100,,,26,28.5,21,19.5,18.5
PC,9/5/2019 10:00,1567677600,25,23.669541,21.87621637,18.60468514,0,0.7,95,,,28,29,21,19.5,18.5
PC,9/5/2019 11:00,1567681200,25.9,24.7847705,22.24201489,18.60831884,,1,91,,,28,29.5,21,19.5,18.5
PC,9/5/2019 12:00,1567684800,27,25.89238525,22.67455899,18.61238101,,1.3,86,,,28.5,29.5,20.5,19,18
PC,9/5/2019 13:00,1567688400,25.5,25.69619263,22.93141726,18.61669574,,0.8,90,,,27,29.5,21,19,18.5
PC,9/5/2019 14:00,1567692000,21.3,23.49809631,22.7831066,18.62085799,24.6,1.1,99,,,22,28,21,19.5,18.5
PC,9/5/2019 15:00,1567695600,21.1,22.29904816,22.63009691,18.62486322,9.1,0.7,100,,,21.5,28,21,19.5,18.5
PC,9/5/2019 16:00,1567699200,20.7,21.49952408,22.45463355,18.62868916,3.7,0.8,100,,,21.5,27.5,21,19.5,18.5
PC,9/5/2019 17:00,1567702800,20.8,21.14976204,22.30421232,18.63236101,1.6,0.2,100,,,22,27.5,21,19.5,18.5
PC,9/5/2019 18:00,1567706400,21.2,21.17488102,22.20382938,18.63592891,2,2,100,,,22.5,28,21,19.5,18.5
PC,9/5/2019 19:00,1567710000,21.2,21.18744051,22.11257217,18.63940209,,0.4,100,,,23,28,21,19.5,18.5
PC,9/5/2019 20:00,1567713600,20.8,20.99372025,21.99324742,18.64275258,,0.5,100,,,22.5,27.5,21,19.5,18.5
PC,9/5/2019 21:00,1567717200,20.8,20.89686013,21.88477039,18.64599136,,0.5,100,,,22.5,27.5,21,19.5,18.5
PC,9/5/2019 22:00,1567720800,20.8,20.84843006,21.7861549,18.64912839,,0.4,100,,,22.5,27.5,21,19.5,18.5
PC,9/5/2019 23:00,1567724400,20.6,20.72421503,21.67832263,18.65215455,,0.5,100,,,22.5,27.5,21,19.5,18.5
PC,9/6/2019 0:00,1567728000,20.5,20.61210752,21.57120239,18.65507069,,0.1,100,,,22.5,27.5,21,19.5,18.5
PC,9/6/2019 1:00,1567731600,20.3,20.45605376,21.45563854,18.65786846,,0.7,100,,,22.5,27.5,21,19.5,18.5
PC,9/6/2019 2:00,1567735200,20.3,20.37802688,21.35058049,18.66055848,,0.2,100,,,22.5,27.5,21,19.5,18.5
PC,9/6/2019 3:00,1567738800,20.3,20.33901344,21.25507317,18.6631504,,0.6,100,,,22.5,27.5,21,19.5,18.5
PC,9/6/2019 4:00,1567742400,20.2,20.26950672,21.15915743,18.66564391,,0.5,100,,,22.5,27.5,21,19.5,18.5
PC,9/6/2019 5:00,1567746000,20.2,20.23475336,21.0719613,18.66804783,,0.4,100,,,23,27.5,21,19.5,18.5
PC,9/6/2019 6:00,1567749600,20.2,20.21737668,20.99269209,18.67037015,,0.5,100,,,23,27.5,21,19.5,18.5
PC,9/6/2019 7:00,1567753200,20.3,20.25868834,20.92972008,18.67262724,,0.5,100,,,23,27.5,21,19.5,18.5
PC,9/6/2019 8:00,1567756800,20.8,20.52934417,20.91792735,18.6748703,,0.6,100,,,24,27.5,21,19.5,18.5
PC,9/6/2019 9:00,1567760400,22,21.26467208,21.01629759,18.67720939,,0.5,100,,,26,28,21,19.5,18.5
PC,9/6/2019 10:00,1567764000,23.7,22.48233604,21.26027054,18.67978987,0,0.5,95,,,27.5,29,21,19.5,18.5
PC,9/6/2019 11:00,1567767600,25.2,23.84116802,21.61842776,18.68272557,0,0.5,89,,,28.5,29.5,21,19.5,18.5
PC,9/6/2019 12:00,1567771200,25.7,24.77058401,21.98947978,18.68602902,,0.9,90,,,29,29.5,21,19.5,18
PC,9/6/2019 13:00,1567774800,27.7,26.23529201,22.50861798,18.68984779,,0.9,79,,,30,30,20.5,19,18
PC,9/6/2019 14:00,1567778400,27.3,26.767646,22.94419817,18.69409789,,1.1,85,,,29,30,21,19,18
PC,9/6/2019 15:00,1567782000,27.1,26.933823,23.32199833,18.69872117,,1.2,88,,,28.5,30,21,19,18
PC,9/6/2019 16:00,1567785600,26.8,26.8669115,23.6381803,18.70365569,,1.1,90,,,28,30,21,19,18
PC,9/6/2019 17:00,1567789200,26.7,26.78345575,23.91652755,18.70886336,,0.2,92,,,27.5,30,21,19,18
PC,9/6/2019 18:00,1567792800,25.7,26.24172788,24.07866141,18.71422779,,1.2,94,,,26.5,29.5,21,19,18
PC,9/6/2019 19:00,1567796400,25.2,25.72086394,24.18060128,18.7196887,,0.9,96,,,25.5,29.5,21,19,18
PC,9/6/2019 20:00,1567800000,24.8,25.26043197,24.23691025,18.72520041,0,1.4,97,,,25,29.5,21,19,18
PC,9/6/2019 21:00,1567803600,25,25.13021598,24.30628205,18.73077592,0,0.7,97,,,25.5,29.5,21,19,18
PC,9/6/2019 22:00,1567807200,24.3,24.71510799,24.30571095,18.73634528,0.1,0.4,98,,,24.5,29.5,21,19,18
PC,9/6/2019 23:00,1567810800,24,24.357554,24.27791905,18.74188132,0.1,0.8,99,,,24,29,21,19,18
PC,9/7/2019 0:00,1567814400,23.7,24.028777,24.22538095,18.74735934,0.1,1.2,100,,,24,29,21,19,18
PC,9/7/2019 1:00,1567818000,23.3,23.6643885,24.14125541,18.75274785,0,1.3,99,,,23.5,29,21,19,18
PC,9/7/2019 2:00,1567821600,23,23.33219425,24.03750492,18.75802733,0,1.6,98,,,23.5,29,21,19,18
PC,9/7/2019 3:00,1567825200,23.2,23.26609712,23.96136811,18.76322547,,1.3,95,,,23.5,29,21,19,18
PC,9/7/2019 4:00,1567828800,22.7,22.98304856,23.84669828,18.76830387,0.3,1.5,96,,,23,29,21,19,18
PC,9/7/2019 5:00,1567832400,23.4,23.19152428,23.80608935,18.77333662,0.2,1.6,93,,,24.5,29,21,19,18
PC,9/7/2019 6:00,1567836000,25.6,24.39576214,23.96917213,18.77852726,,1.6,80,,,27,30,21,19,18
PC,9/7/2019 7:00,1567839600,27.9,26.14788107,24.32652012,18.78406971,,3.2,69,,,29,30.5,21,19,18
PC,9/7/2019 8:00,1567843200,28.8,27.47394054,24.73320011,18.7900129,,4.9,66,,,29,30.5,20.5,19,18
PC,9/7/2019 9:00,1567846800,28.9,28.18697027,25.1120001,18.79632857,0,3.1,67,,,28.5,31,20.5,19,18
PC,9/7/2019 10:00,1567850400,29.1,28.64348513,25.47454555,18.80300012,0,3.4,69,,,28.5,31,20.5,18.5,18
PC,9/7/2019 11:00,1567854000,29.2,28.92174257,25.81322322,18.81000334,,5.8,68,,,28,31,20.5,18.5,18
PC,9/7/2019 12:00,1567857600,29.2,29.06087128,26.12111202,18.81730714,,6.9,68,,,27.5,31,20.5,18.5,18
PC,9/7/2019 13:00,1567861200,29.3,29.18043564,26.41010184,18.82489235,0,9.4,69,,,27.5,31,20.5,18.5,17.5
PC,9/7/2019 14:00,1567864800,28.1,28.64021782,26.56372894,18.83262346,0,10,74,,,26,30.5,21,18.5,18
PC,9/7/2019 15:00,1567868400,26.9,27.77010891,26.59429904,18.84037738,0.2,7.2,82,,,25,30.5,21,19,18
PC,9/7/2019 16:00,1567872000,25.5,26.63505446,26.49481731,18.84802417,0.2,8.5,88,,,23.5,30,21,19,18
PC,9/7/2019 17:00,1567875600,24.5,25.56752723,26.31347028,18.85548216,0.1,8.3,91,,,22.5,29.5,21,19,18
PC,9/7/2019 18:00,1567879200,22.7,24.13376361,25.98497298,18.86260453,1.5,6.3,97,,,20.5,29,21,19,18
PC,9/7/2019 19:00,1567882800,22.5,23.31688181,25.66815726,18.86940328,1,6.7,97,,,21,29,21,19,18
PC,9/7/2019 20:00,1567886400,22.2,22.7584409,25.35287023,18.87588027,0.2,6,97,,,21,29,21,19,18
PC,9/7/2019 21:00,1567890000,22.2,22.47922045,25.06624567,18.88206445,0.1,5.4,97,,,21.5,29,21,19,18
PC,9/7/2019 22:00,1567893600,22.1,22.28961023,24.79658697,18.88797307,0.5,5.6,97,,,21.5,29,21.5,19,18
PC,9/7/2019 23:00,1567897200,22.1,22.19480511,24.5514427,18.89363088,0,3.8,95,,,22,29,21.5,19,18
PC,9/8/2019 0:00,1567900800,21.7,21.94740256,24.29222064,18.89902408,3.9,3.7,98,,,22,29,21.5,19,18
PC,9/8/2019 1:00,1567904400,22.1,22.02370128,24.09292785,18.90421279,1,3.5,96,,,23,29,21.5,19,18
PC,9/8/2019 2:00,1567908000,22.5,22.26185064,23.94811623,18.90925166,,3.5,94,,,24,29,21.5,19,18
PC,9/8/2019 3:00,1567911600,22.7,22.48092532,23.83465112,18.91417214,,2.9,94,,,24.5,29,21.5,19,18
PC,9/8/2019 4:00,1567915200,22.4,22.44046266,23.70422829,18.91895741,,2.1,94,,,24,29,21.5,19.5,18
PC,9/8/2019 5:00,1567918800,22.3,22.37023133,23.57657117,18.92361037,,1.7,96,,,24,29,21.5,19.5,18
PC,9/8/2019 6:00,1567922400,22.2,22.28511566,23.45142834,18.92813366,,1.3,95,,,24,29,21.5,19.5,18
PC,9/8/2019 7:00,1567926000,22.3,22.29255783,23.34675303,18.93254787,,1.1,96,,,24.5,29,21.5,19.5,18
PC,9/8/2019 8:00,1567929600,23,22.64627892,23.31523003,18.93692617,,0.5,95,,,25.5,29.5,21.5,19.5,18
PC,9/8/2019 9:00,1567933200,23.8,23.22313946,23.35930003,18.94134413,,0.9,93,,,27,29.5,21.5,19.5,18
PC,9/8/2019 10:00,1567936800,26.1,24.66156973,23.60845457,18.94600658,,1.4,86,,,29.5,30.5,21,19,18
PC,9/8/2019 11:00,1567940400,25.7,25.18078486,23.79859506,18.95085432,,2.1,82,,,29,30.5,21,19,18
PC,9/8/2019 12:00,1567944000,26.3,25.74039243,24.02599551,18.95592439,,1.3,80,,,29,30.5,21,19,18
PC,9/8/2019 13:00,1567947600,27.1,26.42019622,24.30545047,18.96126857,,1.1,79,,,29.5,31,21,19,18
PC,9/8/2019 14:00,1567951200,26.1,26.26009811,24.46859133,18.96677039,,2.4,79,,,28.5,30.5,21,19,18
PC,9/8/2019 15:00,1567954800,26.3,26.28004905,24.63508303,18.97243304,,2.2,80,,,28.5,30.5,21,19,18
PC,9/8/2019 16:00,1567958400,25.7,25.99002453,24.73189366,18.97818675,,2.3,85,,,27.5,30.5,21,19,18
PC,9/8/2019 17:00,1567962000,25.1,25.54501226,24.76535788,18.98396814,,1.5,86,,,26.5,30.5,21,19,18
PC,9/8/2019 18:00,1567965600,24.7,25.12250613,24.75941625,18.98973781,,1.5,89,,,26,30,21,19,18
PC,9/8/2019 19:00,1567969200,24.1,24.61125307,24.69946932,18.99544184,,1.4,90,,,25.5,30,21.5,19,18
PC,9/8/2019 20:00,1567972800,23.3,23.95562653,24.57224484,19.00101307,,0.1,94,,,24.5,29.5,21.5,19,18
PC,9/8/2019 21:00,1567976400,22.8,23.37781327,24.41113167,19.00641779,,0.9,96,,,24,29.5,21.5,19,18
PC,9/8/2019 22:00,1567980000,22.5,22.93890663,24.23739243,19.01164354,,0.3,97,,,24,29.5,21.5,19,18
PC,9/8/2019 23:00,1567983600,22,22.46945332,24.03399311,19.01666087,,0.4,98,,,23.5,29,21.5,19,18
PC,9/9/2019 0:00,1567987200,21.9,22.18472666,23.83999374,19.02147938,,0.2,96,,,23.5,29,21.5,19,18
PC,9/9/2019 1:00,1567990800,21.3,21.74236333,23.60908522,19.02606241,,1,98,,,23,29,21.5,19.5,18
PC,9/9/2019 2:00,1567994400,21.2,21.47118166,23.39007747,19.03042206,,0.9,98,,,23,29,21.5,19.5,18
PC,9/9/2019 3:00,1567998000,21.1,21.28559083,23.18188861,19.03456938,,0.4,99,,,23,29,21.5,19.5,18
PC,9/9/2019 4:00,1568001600,21,21.14279542,22.9835351,19.0385144,,0.6,99,,,23.5,29,21.5,19.5,18
PC,9/9/2019 5:00,1568005200,21,21.07139771,22.80321373,19.04227534,,0.6,99,,,23.5,29,21.5,19.5,18
PC,9/9/2019 6:00,1568008800,21,21.03569885,22.63928521,19.04586876,,0.1,99,,,24,29,21.5,19.5,18
PC,9/9/2019 7:00,1568012400,21.1,21.06784943,22.49935019,19.04931879,,0.5,99,,,24.5,29,21.5,19.5,18
PC,9/9/2019 8:00,1568016000,22,21.53392471,22.45395472,19.05272002,,0.3,98,,,26,29,21.5,19.5,18
PC,9/9/2019 9:00,1568019600,22.6,22.06696236,22.46723156,19.05613112,,0.1,96,,,27,29.5,21.5,19.5,18
PC,9/9/2019 10:00,1568023200,25,23.53348118,22.69748324,19.05976884,,0.4,92,,,30,30.5,21.5,19.5,18
PC,9/9/2019 11:00,1568026800,26.6,25.06674059,23.05225749,19.06375734,,1,81,,,31,31,21,19,18
PC,9/9/2019 12:00,1568030400,27.2,26.13337029,23.42932499,19.06811854,,2.2,75,,,31.5,31,21,19,18
PC,9/9/2019 13:00,1568034000,28.2,27.16668515,23.86302272,19.07290866,,2,73,,,31.5,31.5,21,19,18
PC,9/9/2019 14:00,1568037600,29.5,28.33334257,24.3754752,19.07820593,,2.2,67,,,32,32,21,19,17.5
PC,9/9/2019 15:00,1568041200,28.5,28.41667129,24.750432,19.08387249,,2.1,68,,,31,31.5,21,19,18
PC,9/9/2019 16:00,1568044800,28,28.20833564,25.04584727,19.08982851,,1.5,74,,,30.5,31.5,21,19,18
PC,9/9/2019 17:00,1568048400,26.8,27.50416782,25.2053157,19.09593788,,2.1,79,,,29,31,21,19,18
PC,9/9/2019 18:00,1568052000,26,26.75208391,25.27755973,19.10211333,,0.8,82,,,27.5,31,21,19,18
PC,9/9/2019 19:00,1568055600,25.1,25.92604196,25.26141793,19.10826648,,0.7,86,,,26.5,30.5,21.5,19,18
PC,9/9/2019 20:00,1568059200,24.3,25.11302098,25.1740163,19.11432617,,0.8,91,,,25.5,30,21.5,19,18
